"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","epochMillis=4611686018427387903[jvm]","","2026-07-27","passed","2026-07-27","","TimeFormatterTest[jvm]","com.georgeci.moneysurfer.data.repository.TimeFormatterTest",""
"","54","handle writes to the Local layer and the flow sees it[jvm]","","2026-07-27","passed","2026-07-27","","LayeredConfigSpec[jvm]","com.georgeci.moneysurfer.appconfig.LayeredConfigSpec",""
"","16","a reset whose cancel never lands still clears the cursors rather than dropping the action[jvm]","","2026-07-27","passed","2026-07-27","","SyncViewModelTest[jvm]","com.georgeci.moneysurfer.feature.settings.sync.SyncViewModelTest",""
"","3","creating a goal in another currency is rejected[jvm]","","2026-07-27","passed","2026-07-27","","SavingsGoalUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.SavingsGoalUseCaseTest",""
"","283","with no workspace the reset row is inert — there is no scope to clear[jvm]","","2026-07-27","passed","2026-07-27","","SyncScreenStateTest[jvm]","com.georgeci.moneysurfer.ui.SyncScreenStateTest",""
"","7","save is blocked with an inline error when a non-credit account has a negative balance[jvm]","","2026-07-27","passed","2026-07-27","","AccountCreationViewModelTest[jvm]","com.georgeci.moneysurfer.feature.account.creation.AccountCreationViewModelTest",""
"","128","offline build resolves isOffline true[jvm]","","2026-07-27","passed","2026-07-27","","OfflineConfigGraphTest[jvm]","com.georgeci.moneysurfer.offline.di.OfflineConfigGraphTest",""
"","16","a recovered server clears the degraded flag[jvm]","","2026-07-27","passed","2026-07-27","","RemoteGlobalConfigSourceImplSpec[jvm]","com.georgeci.moneysurfer.appconfig.remote.RemoteGlobalConfigSourceImplSpec",""
"","640","the reorder hint appears only once there are two widgets to reorder[jvm]","","2026-07-27","passed","2026-07-27","","DashboardCustomizeScreenStateTest[jvm]","com.georgeci.moneysurfer.ui.DashboardCustomizeScreenStateTest",""
"","21","list across all workspaces is denied — workspace get/list both gated by isMember","","2026-07-27","passed","2026-07-27","","workspaces/{wid}","workspaces/{wid} list across all workspaces is denied — workspace get/list both gated by isMember",""
"","9","format zero amount[jvm]","","2026-07-27","passed","2026-07-27","","MoneyFormatterTest[jvm]","com.georgeci.moneysurfer.domain.MoneyFormatterTest",""
"","11","permission-denied during fetch maps to AuthError.PermissionDenied[jvm]","","2026-07-27","passed","2026-07-27","","PostAuthBootstrapUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.PostAuthBootstrapUseCaseTest",""
"","9","still pins workspace and succeeds when addWorkspaceRef throws[jvm]","","2026-07-27","passed","2026-07-27","","CreateWorkspaceUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.CreateWorkspaceUseCaseTest",""
"","30","a fresh store holds nothing, so the layer resolves absent for every key[jvm]","","2026-07-27","passed","2026-07-27","","DebugConfigSourceImplJvmTest[jvm]","com.georgeci.moneysurfer.data.config.DebugConfigSourceImplJvmTest",""
"","14","ISO week numbering matches the calendar[jvm]","","2026-07-27","passed","2026-07-27","","TransactionPeriodWindowTest[jvm]","com.georgeci.moneysurfer.domain.util.TransactionPeriodWindowTest",""
"","20","rejects a missing clientVersionCode","","2026-07-27","passed","2026-07-27","","users/{uid}/config/{key}","users/{uid}/config/{key} rejects a missing clientVersionCode",""
"","2","walking back re-adds an expense before the day it was booked on[jvm]","","2026-07-27","passed","2026-07-27","","AccountBalanceSeriesTest[jvm]","com.georgeci.moneysurfer.domain.model.AccountBalanceSeriesTest",""
"","4","a custom range may be open at either end[jvm]","","2026-07-27","passed","2026-07-27","","TransactionFilterMatchingTest[jvm]","com.georgeci.moneysurfer.feature.transaction.filter.TransactionFilterMatchingTest",""
"","20","owner create blocked when status != PENDING","","2026-07-27","passed","2026-07-27","","invites — write","invites — write owner create blocked when status != PENDING",""
"","4","balance input strips letters and collapses extra decimal separators[jvm]","","2026-07-27","passed","2026-07-27","","AccountCreationViewModelTest[jvm]","com.georgeci.moneysurfer.feature.account.creation.AccountCreationViewModelTest",""
"","29","accepts a nullable field set explicitly to null (deletedAt)","","2026-07-27","passed","2026-07-27","","entity write-shape validation (issue #156)","entity write-shape validation (issue #156) accepts a nullable field set explicitly to null (deletedAt)",""
"","23","a corrupt file degrades the layer instead of throwing out of hydrate or of the change flow[jvm]","","2026-07-27","passed","2026-07-27","","LocalConfigSourceImplJvmTest[jvm]","com.georgeci.moneysurfer.data.config.LocalConfigSourceImplJvmTest",""
"","452","an empty workspace still renders every section, with explicit empty states[jvm]","","2026-07-27","passed","2026-07-27","","SyncScreenStateTest[jvm]","com.georgeci.moneysurfer.ui.SyncScreenStateTest",""
"","1","DEFAULT_BATCH_LIMIT is 100[jvm]","","2026-07-27","passed","2026-07-27","","PendingMutationQueueSpec[jvm]","com.georgeci.moneysurfer.sync.repository.PendingMutationQueueSpec",""
"","57","rejects a poison update of an existing budget (alertPercent as string)","","2026-07-27","passed","2026-07-27","","entity write-shape validation (issue #156)","entity write-shape validation (issue #156) rejects a poison update of an existing budget (alertPercent as string)",""
"","31","a stale emission mid-stream cannot be published over a write either[jvm]","","2026-07-27","passed","2026-07-27","","PreferencesMirrorJvmTest[jvm]","com.georgeci.moneysurfer.data.config.PreferencesMirrorJvmTest",""
"","2","creates the system Transfer category lazily when the workspace is missing it[jvm]","","2026-07-27","passed","2026-07-27","","CreateTransferUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.CreateTransferUseCaseTest",""
"","4","rejects when email already an active member[jvm]","","2026-07-27","passed","2026-07-27","","SendInviteUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.SendInviteUseCaseTest",""
"","38","reports Missing when the category is not in the workspace[jvm]","","2026-07-27","passed","2026-07-27","","CategoryDetailsViewModelTest[jvm]","com.georgeci.moneysurfer.feature.category.details.CategoryDetailsViewModelTest",""
"","3","'.99' -> '.99'[jvm]","","2026-07-27","passed","2026-07-27","","AmountInputTransformationTest[jvm]","com.georgeci.moneysurfer.utils.AmountInputTransformationTest",""
"","8","picking the style a widget already has is not written back[jvm]","","2026-07-27","passed","2026-07-27","","DashboardCustomizeViewModelTest[jvm]","com.georgeci.moneysurfer.feature.dashboard.customize.DashboardCustomizeViewModelTest",""
"","4","encode normalizes, so blanks and duplicates never reach the column[jvm]","","2026-07-27","passed","2026-07-27","","AccountExtraDetailsColumnTest[jvm]","com.georgeci.moneysurfer.data.db.entity.AccountExtraDetailsColumnTest",""
"","41","transfer auto-seeds Transfer category with systemKind=TRANSFER on first call and reuses it on subsequent calls[jvm]","","2026-07-27","passed","2026-07-27","","TransferCreationIntegrationIT[jvm]","com.georgeci.moneysurfer.integration.repository.TransferCreationIntegrationIT",""
"","7","a value written into config_entry by the pull becomes visible to peek[jvm]","","2026-07-27","passed","2026-07-27","","LocalConfigSourceImplJvmTest[jvm]","com.georgeci.moneysurfer.data.config.LocalConfigSourceImplJvmTest",""
"","61","dropping a row back where it started writes nothing[jvm]","","2026-07-27","passed","2026-07-27","","AccountSortOrderIntegrationIT[jvm]","com.georgeci.moneysurfer.integration.repository.AccountSortOrderIntegrationIT",""
"","23","reason mapping for APP_START is Bounded(30s)[jvm]","","2026-07-27","passed","2026-07-27","","NetworkWaitModeSpec[jvm]","com.georgeci.moneysurfer.sync.network.NetworkWaitModeSpec",""
"","33","an empty cache still emits, so the dashboard renders before the first fetch lands[jvm]","","2026-07-27","passed","2026-07-27","","GetExchangeRatesUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.GetExchangeRatesUseCaseTest",""
"","20","stranger cannot collection-group query by another user's targetUserId","","2026-07-27","passed","2026-07-27","","invites — read","invites — read stranger cannot collection-group query by another user's targetUserId",""
"","44","dispatches each mutation to the plugin matching its entityType[jvm]","","2026-07-27","passed","2026-07-27","","UploadPendingChangesUseCaseImplSpec[jvm]","com.georgeci.moneysurfer.data.sync.UploadPendingChangesUseCaseImplSpec",""
"","225","a retracted kill switch stops the gate, and restoring it starts a fresh ticker[jvm]","","2026-07-27","passed","2026-07-27","","PeriodicSyncGateTest[jvm]","com.georgeci.moneysurfer.navigation.PeriodicSyncGateTest",""
"","23","the trend always spans the full six-month window[jvm]","","2026-07-27","passed","2026-07-27","","CategoryDetailsViewModelTest[jvm]","com.georgeci.moneysurfer.feature.category.details.CategoryDetailsViewModelTest",""
"","2","an off-palette hue snaps to the nearest tint instead of disappearing[jvm]","","2026-07-27","passed","2026-07-27","","CategoryPaletteParityTest[jvm]","com.georgeci.moneysurfer.feature.category.CategoryPaletteParityTest",""
"","2","no budgets at all leaves the control editable with nothing behind it[jvm]","","2026-07-27","passed","2026-07-27","","CategoryCapCoverageTest[jvm]","com.georgeci.moneysurfer.domain.model.CategoryCapCoverageTest",""
"","1","reorder surfaces a repository failure instead of throwing[jvm]","","2026-07-27","passed","2026-07-27","","AccountWriteUseCasesTest[jvm]","com.georgeci.moneysurfer.domain.usecase.AccountWriteUseCasesTest",""
"","43","round-trip preserves all fields[jvm]","","2026-07-27","passed","2026-07-27","","PendingMutationQueueImplSpec[jvm]","com.georgeci.moneysurfer.data.sync.PendingMutationQueueImplSpec",""
"","19","rejects an unknown field","","2026-07-27","passed","2026-07-27","","users/{uid}/config/{key}","users/{uid}/config/{key} rejects an unknown field",""
"","0","contains is inclusive on both ends[jvm]","","2026-07-27","passed","2026-07-27","","TransactionPeriodWindowTest[jvm]","com.georgeci.moneysurfer.domain.util.TransactionPeriodWindowTest",""
"","737","first run pins a demo user and seeds Personal without any account[jvm]","","2026-07-27","passed","2026-07-27","","OfflineFirstRunSeederTest[jvm]","com.georgeci.moneysurfer.offline.firstrun.OfflineFirstRunSeederTest",""
"","4","round-trips every variant in the pre-engine wire format[jvm]","","2026-07-27","passed","2026-07-27","","PaletteSourceCodecTest[jvm]","com.georgeci.moneysurfer.data.config.PaletteSourceCodecTest",""
"","13","a comma decimal separator is accepted and the parsed amount is persisted[jvm]","","2026-07-27","passed","2026-07-27","","TransactionCreationSaveTest[jvm]","com.georgeci.moneysurfer.feature.transaction.creation.TransactionCreationSaveTest",""
"","244","patch fields overlaid on each entity doc decode as a pull-side tombstone[jvm]","","2026-07-27","passed","2026-07-27","","TombstonePatchSpec[jvm]","com.georgeci.moneysurfer.data.sync.plugin.TombstonePatchSpec",""
"","1","'abc' (letters)[jvm]","","2026-07-27","passed","2026-07-27","","AmountInputTransformationTest[jvm]","com.georgeci.moneysurfer.utils.AmountInputTransformationTest",""
"","18","a manual sync is dropped while sync is disabled[jvm]","","2026-07-27","passed","2026-07-27","","SyncViewModelTest[jvm]","com.georgeci.moneysurfer.feature.settings.sync.SyncViewModelTest",""
"","4","onStepEntered handles every SyncStep variant including parameterised ones[jvm]","","2026-07-27","passed","2026-07-27","","KermitSyncTelemetrySpec[jvm]","com.georgeci.moneysurfer.sync.internal.telemetry.KermitSyncTelemetrySpec",""
"","26","accepts a budget with an empty categoryIds list","","2026-07-27","passed","2026-07-27","","entity write-shape validation (issue #156)","entity write-shape validation (issue #156) accepts a budget with an empty categoryIds list",""
"","27","operator keywords and quotes from user input do not break MATCH[jvm]","","2026-07-27","passed","2026-07-27","","TransactionFtsIntegrationIT[jvm]","com.georgeci.moneysurfer.integration.repository.TransactionFtsIntegrationIT",""
"","36","accepts a negative contribution amount (a withdrawal)","","2026-07-27","passed","2026-07-27","","savings goals (issue #244)","savings goals (issue #244) accepts a negative contribution amount (a withdrawal)",""
"","4","'.5' -> '.5'[jvm]","","2026-07-27","passed","2026-07-27","","AmountInputTransformationTest[jvm]","com.georgeci.moneysurfer.utils.AmountInputTransformationTest",""
"","1","a child whose parent is absent is shown as a root rather than hidden[jvm]","","2026-07-27","passed","2026-07-27","","CategoryTreeTest[jvm]","com.georgeci.moneysurfer.domain.model.CategoryTreeTest",""
"","3","enqueueUpsert rejects DELETE — must call enqueueDelete instead[jvm]","","2026-07-27","passed","2026-07-27","","OutboxEnqueuerImplSpec[jvm]","com.georgeci.moneysurfer.sync.repository.OutboxEnqueuerImplSpec",""
"","21","user cannot read another user's document","","2026-07-27","passed","2026-07-27","","users/{uid}","users/{uid} user cannot read another user's document",""
"","15","a code round-trips unchanged[jvm]","","2026-07-27","passed","2026-07-27","","CurrencyCodeCodecTest[jvm]","com.georgeci.moneysurfer.data.config.CurrencyCodeCodecTest",""
"","1","a note starting with a formula trigger is neutralised on encode[jvm]","","2026-07-27","passed","2026-07-27","","TransactionCsvCodecTest[jvm]","com.georgeci.moneysurfer.domain.csv.TransactionCsvCodecTest",""
"","11","a value written after the push read it stays pending[jvm]","","2026-07-27","passed","2026-07-27","","UserConfigSyncPluginSpec[jvm]","com.georgeci.moneysurfer.data.sync.plugin.UserConfigSyncPluginSpec",""
"","34","insert in a demo session writes DAO but skips the outbox[jvm]","","2026-07-27","passed","2026-07-27","","GoalRepositoryDualWriteSpec[jvm]","com.georgeci.moneysurfer.data.repository.GoalRepositoryDualWriteSpec",""
"","1","SerializationException maps to Unknown carrying the cause[jvm]","","2026-07-27","passed","2026-07-27","","SyncErrorClassifierSpec[jvm]","com.georgeci.moneysurfer.sync.internal.SyncErrorClassifierSpec",""
"","17","relaunch is idempotent — no duplicate workspace and still no seeded account[jvm]","","2026-07-27","passed","2026-07-27","","OfflineFirstRunSeederTest[jvm]","com.georgeci.moneysurfer.offline.firstrun.OfflineFirstRunSeederTest",""
"","8","a blank title never reaches the repository[jvm]","","2026-07-27","passed","2026-07-27","","GoalEditViewModelTest[jvm]","com.georgeci.moneysurfer.feature.goal.edit.GoalEditViewModelTest",""
"","54","a preset owns the window, and only while it is set[jvm]","","2026-07-27","passed","2026-07-27","","TransactionFilterMatchingTest[jvm]","com.georgeci.moneysurfer.feature.transaction.filter.TransactionFilterMatchingTest",""
"","1","every tag in the cell is guarded on its own not just the first[jvm]","","2026-07-27","passed","2026-07-27","","TransactionCsvCodecTest[jvm]","com.georgeci.moneysurfer.domain.csv.TransactionCsvCodecTest",""
"","26","a debug override still outranks the overlay[jvm]","","2026-07-27","passed","2026-07-27","","LayeredConfigSpec[jvm]","com.georgeci.moneysurfer.appconfig.LayeredConfigSpec",""
"","2","pendingCount excludes IN_FLIGHT rows[jvm]","","2026-07-27","passed","2026-07-27","","PendingMutationQueueImplSpec[jvm]","com.georgeci.moneysurfer.sync.internal.repository.PendingMutationQueueImplSpec",""
"","44","a user without a workspace goes to the selector[jvm]","","2026-07-27","passed","2026-07-27","","StartRouteTest[jvm]","com.georgeci.moneysurfer.navigation.StartRouteTest",""
"","10","an explicit date range replaces the pager window and hides the pager[jvm]","","2026-07-27","passed","2026-07-27","","TransactionsByAccountFilteringTest[jvm]","com.georgeci.moneysurfer.feature.transaction.list.TransactionsByAccountFilteringTest",""
"","48","no read path writes anything[jvm]","","2026-07-27","passed","2026-07-27","","LayeredConfigSpec[jvm]","com.georgeci.moneysurfer.appconfig.LayeredConfigSpec",""
"","10","a child's share is zero rather than a division by zero when the parent booked nothing[jvm]","","2026-07-27","passed","2026-07-27","","CategoryDetailsViewModelTest[jvm]","com.georgeci.moneysurfer.feature.category.details.CategoryDetailsViewModelTest",""
"","2","two budgets on one category take the control read-only, naming the older one[jvm]","","2026-07-27","passed","2026-07-27","","CategoryCapCoverageTest[jvm]","com.georgeci.moneysurfer.domain.model.CategoryCapCoverageTest",""
"","30","matches the merchant column, not just the note[jvm]","","2026-07-27","passed","2026-07-27","","TransactionFtsIntegrationIT[jvm]","com.georgeci.moneysurfer.integration.repository.TransactionFtsIntegrationIT",""
"","19","user cannot delete another user's document","","2026-07-27","passed","2026-07-27","","users/{uid}","users/{uid} user cannot delete another user's document",""
"","28","authenticated user can read the flag document","","2026-07-27","passed","2026-07-27","","appConfig/{docId}","appConfig/{docId} authenticated user can read the flag document",""
"","3","pending() default limit forwards DEFAULT_BATCH_LIMIT[jvm]","","2026-07-27","passed","2026-07-27","","PendingMutationQueueSpec[jvm]","com.georgeci.moneysurfer.sync.repository.PendingMutationQueueSpec",""
"","1726","app module graph resolves()[jvm]","","2026-07-27","passed","2026-07-27","","KoinModuleVerificationTest[jvm]","com.georgeci.moneysurfer.di.KoinModuleVerificationTest",""
"","52","OnArchiveAccountClick stages pendingArchive without mutating the account[jvm]","","2026-07-27","passed","2026-07-27","","AccountsManageViewModelTest[jvm]","com.georgeci.moneysurfer.feature.account.manage.AccountsManageViewModelTest",""
