"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","yearly anchor on Feb 29 clamps to Feb 28 in a non-leap year[jvm]","","2026-07-29","passed","2026-07-29","","BudgetPeriodWindowTest[jvm]","com.georgeci.moneysurfer.domain.util.BudgetPeriodWindowTest",""
"","33","the CSV backup exports live rows only, and exports the row again once it is restored[jvm]","","2026-07-29","passed","2026-07-29","","TransactionSoftDeleteIntegrationIT[jvm]","com.georgeci.moneysurfer.integration.repository.TransactionSoftDeleteIntegrationIT",""
"","1","anonymous flow (null password) skips re-auth[jvm]","","2026-07-29","passed","2026-07-29","","DeleteUserAccountUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.DeleteUserAccountUseCaseTest",""
"","0","two budgets on one category take the control read-only, naming the older one[jvm]","","2026-07-29","passed","2026-07-29","","CategoryCapCoverageTest[jvm]","com.georgeci.moneysurfer.domain.model.CategoryCapCoverageTest",""
"","1","a withdrawal down to exactly zero is allowed[jvm]","","2026-07-29","passed","2026-07-29","","GoalContributionUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.GoalContributionUseCaseTest",""
"","128","delete removes the transaction and shows an undo snackbar[jvm]","","2026-07-29","passed","2026-07-29","","TransactionDetailsViewModelTest[jvm]","com.georgeci.moneysurfer.feature.transaction.details.TransactionDetailsViewModelTest",""
"","814","the round button on an on-dashboard row asks to turn that widget off[jvm]","","2026-07-29","passed","2026-07-29","","DashboardCustomizeScreenStateTest[jvm]","com.georgeci.moneysurfer.ui.DashboardCustomizeScreenStateTest",""
"","43","a manual sync reaches the coordinator as a MANUAL request[jvm]","","2026-07-29","passed","2026-07-29","","SyncViewModelTest[jvm]","com.georgeci.moneysurfer.feature.settings.sync.SyncViewModelTest",""
"","7","ignores REMOVED ex-members when checking duplicates[jvm]","","2026-07-29","passed","2026-07-29","","SendInviteUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.SendInviteUseCaseTest",""
"","14","cursor returns null for unknown (workspace, collection)[jvm]","","2026-07-29","passed","2026-07-29","","SyncMetaRepositoryImplSpec[jvm]","com.georgeci.moneysurfer.data.sync.SyncMetaRepositoryImplSpec",""
"","28","save is a no-op when no workspace is pinned[jvm]","","2026-07-29","passed","2026-07-29","","CategoryCreationViewModelTest[jvm]","com.georgeci.moneysurfer.feature.category.creation.CategoryCreationViewModelTest",""
"","13","a synced write stamps updatedAt and queues exactly one push[jvm]","","2026-07-29","passed","2026-07-29","","LocalConfigSourceImplJvmTest[jvm]","com.georgeci.moneysurfer.data.config.LocalConfigSourceImplJvmTest",""
"","5","a current record read as the pre-#260 format is rejected as an over-long row[jvm]","","2026-07-29","passed","2026-07-29","","TransactionCsvCodecTest[jvm]","com.georgeci.moneysurfer.domain.csv.TransactionCsvCodecTest",""
"","18","push sends the row as it stands now and records it as pushed[jvm]","","2026-07-29","passed","2026-07-29","","UserConfigSyncPluginSpec[jvm]","com.georgeci.moneysurfer.data.sync.plugin.UserConfigSyncPluginSpec",""
"","16","a row whose category belongs to a different workspace is rejected[jvm]","","2026-07-29","passed","2026-07-29","","ImportTransactionsValidationTest[jvm]","com.georgeci.moneysurfer.domain.csv.ImportTransactionsValidationTest",""
"","4","android's badly-formatted phrasing classifies as InvalidEmail[jvm]","","2026-07-29","passed","2026-07-29","","AuthErrorClassificationTest[jvm]","com.georgeci.moneysurfer.data.repository.AuthErrorClassificationTest",""
"","57","cancelling the view model is not reported as an error[jvm]","","2026-07-29","passed","2026-07-29","","MviViewModelTest[jvm]","com.georgeci.moneysurfer.utils.MviViewModelTest",""
"","17","picking a type swaps it on the form[jvm]","","2026-07-29","passed","2026-07-29","","AccountCreationViewModelTest[jvm]","com.georgeci.moneysurfer.feature.account.creation.AccountCreationViewModelTest",""
"","26","awaitNetwork bounded timeout fails with NetworkUnavailable[jvm]","","2026-07-29","passed","2026-07-29","","SyncCoordinatorImplSpec[jvm]","com.georgeci.moneysurfer.sync.coordinator.SyncCoordinatorImplSpec",""
"","4","an empty currency list still promotes the form out of Loading[jvm]","","2026-07-29","passed","2026-07-29","","WorkspaceCreationViewModelTest[jvm]","com.georgeci.moneysurfer.feature.workspace.creation.WorkspaceCreationViewModelTest",""
"","2","clearing the field is always allowed[jvm]","","2026-07-29","passed","2026-07-29","","AmountInputTransformationTest[jvm]","com.georgeci.moneysurfer.utils.AmountInputTransformationTest",""
"","2","a budget naming exactly this category caps it[jvm]","","2026-07-29","passed","2026-07-29","","SpentByCategoryTest[jvm]","com.georgeci.moneysurfer.domain.model.SpentByCategoryTest",""
"","0","'42.5' -> '42.5'[jvm]","","2026-07-29","passed","2026-07-29","","AmountInputTransformationTest[jvm]","com.georgeci.moneysurfer.utils.AmountInputTransformationTest",""
"","21","owner create blocked when clientVersionCode missing","","2026-07-29","passed","2026-07-29","","invites — write","invites — write owner create blocked when clientVersionCode missing",""
"","14","a filter that matches one leg shows that leg, not the receipt[jvm]","","2026-07-29","passed","2026-07-29","","TransactionsListSplitTest[jvm]","com.georgeci.moneysurfer.feature.transaction.list.TransactionsListSplitTest",""
"","1","clear empties the buffer[jvm]","","2026-07-29","passed","2026-07-29","","DebugLogBufferTest[jvm]","com.georgeci.moneysurfer.domain.logging.DebugLogBufferTest",""
"","1","negative amounts are an invalid format — the type toggle carries the sign[jvm]","","2026-07-29","passed","2026-07-29","","TransactionAmountInputTest[jvm]","com.georgeci.moneysurfer.feature.transaction.creation.TransactionAmountInputTest",""
