"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","user CANNOT self-promote their role","","2026-07-30","passed","2026-07-30","","workspaces/{wid}/members/{uid}","workspaces/{wid}/members/{uid} user CANNOT self-promote their role",""
"","9","update bumps updatedAt and enqueues UPDATE[jvm]","","2026-07-30","passed","2026-07-30","","WorkspaceMemberRepositoryDualWriteSpec[jvm]","com.georgeci.moneysurfer.data.repository.WorkspaceMemberRepositoryDualWriteSpec",""
"","848","each sync error maps to its own message, and the two carrying server text pass it through[jvm]","","2026-07-30","passed","2026-07-30","","SyncScreenStateTest[jvm]","com.georgeci.moneysurfer.ui.SyncScreenStateTest",""
"","12","an email is written under its normalized key, with the clock's moment[jvm]","","2026-07-30","passed","2026-07-30","","UserRemoteRepositoryImplTest[jvm]","com.georgeci.moneysurfer.data.repository.UserRemoteRepositoryImplTest",""
"","4","a switched-off widget can be restyled too — it keeps the style when it comes back[jvm]","","2026-07-30","passed","2026-07-30","","DashboardLayoutConfigTest[jvm]","com.georgeci.moneysurfer.domain.dashboard.DashboardLayoutConfigTest",""
"","39","a contribution round-trips, keeping a negative amount signed[jvm]","","2026-07-30","passed","2026-07-30","","GoalDtoMapperSpec[jvm]","com.georgeci.moneysurfer.data.sync.GoalDtoMapperSpec",""
"","0","retrying the same mutation produces an identical patch[jvm]","","2026-07-30","passed","2026-07-30","","TombstonePatchSpec[jvm]","com.georgeci.moneysurfer.data.sync.plugin.TombstonePatchSpec",""
"","35","an evicted (REMOVED) member CANNOT self-resurrect to ACTIVE","","2026-07-30","passed","2026-07-30","","workspaces/{wid}/members/{uid}","workspaces/{wid}/members/{uid} an evicted (REMOVED) member CANNOT self-resurrect to ACTIVE",""
"","2","negating Long.MIN_VALUE via times(-1) throws instead of wrapping[jvm]","","2026-07-30","passed","2026-07-30","","MoneyTest[jvm]","com.georgeci.moneysurfer.domain.primitives.MoneyTest",""
"","7","a non-permission failure aborts and surfaces RemoteDataCleanupFailed[jvm]","","2026-07-30","passed","2026-07-30","","UserAccountDeletionRepositoryImplTest[jvm]","com.georgeci.moneysurfer.data.repository.UserAccountDeletionRepositoryImplTest",""
