"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","rejects when last OWNER tries to leave[jvm]","","2026-07-28","passed","2026-07-28","","LeaveWorkspaceUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.LeaveWorkspaceUseCaseTest",""
"","43","swiping a transaction away removes it, and the snackbar's Undo puts it back[jvm]","","2026-07-28","passed","2026-07-28","","CategoryDetailsViewModelTest[jvm]","com.georgeci.moneysurfer.feature.category.details.CategoryDetailsViewModelTest",""
"","18","owner can tombstone the workspace root doc","","2026-07-28","passed","2026-07-28","","tombstone update shape (push-side soft delete)","tombstone update shape (push-side soft delete) owner can tombstone the workspace root doc",""
"","1","a zero or non-finite quote counts as missing rather than as an infinite balance[jvm]","","2026-07-28","passed","2026-07-28","","ConvertAccountsTotalUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.ConvertAccountsTotalUseCaseTest",""
"","19","pushAll reports that nothing landed when sync is disabled[jvm]","","2026-07-28","passed","2026-07-28","","SyncCoordinatorWorkspaceSyncerSpec[jvm]","com.georgeci.moneysurfer.data.sync.SyncCoordinatorWorkspaceSyncerSpec",""
"","10","legs of one receipt become a single group holding the whole payment[jvm]","","2026-07-28","passed","2026-07-28","","TransactionSplitGroupTest[jvm]","com.georgeci.moneysurfer.domain.model.TransactionSplitGroupTest",""
"","3","a negative amount passed to add is rejected instead of read as a withdrawal[jvm]","","2026-07-28","passed","2026-07-28","","GoalContributionUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.GoalContributionUseCaseTest",""
"","23","editing an account that is gone reports a failure and stays on the screen[jvm]","","2026-07-28","passed","2026-07-28","","AccountCreationViewModelTest[jvm]","com.georgeci.moneysurfer.feature.account.creation.AccountCreationViewModelTest",""
"","26","the income toggle is reflected in the saved category type[jvm]","","2026-07-28","passed","2026-07-28","","CategoryCreationViewModelTest[jvm]","com.georgeci.moneysurfer.feature.category.creation.CategoryCreationViewModelTest",""
"","0","an empty store means the default layout[jvm]","","2026-07-28","passed","2026-07-28","","DashboardLayoutCodecTest[jvm]","com.georgeci.moneysurfer.data.preferences.DashboardLayoutCodecTest",""
"","2","enqueueUpsert generates a unique id per call[jvm]","","2026-07-28","passed","2026-07-28","","OutboxEnqueuerImplSpec[jvm]","com.georgeci.moneysurfer.sync.repository.OutboxEnqueuerImplSpec",""
"","35","a category's icon and colour survive a round-trip through Room[jvm]","","2026-07-28","passed","2026-07-28","","DeleteUndoIntegrationIT[jvm]","com.georgeci.moneysurfer.integration.repository.DeleteUndoIntegrationIT",""
"","6","the baseline never spills past the end of its own month[jvm]","","2026-07-28","passed","2026-07-28","","GenerateInsightsUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.GenerateInsightsUseCaseTest",""
"","3","contains covers the start date but not the end date[jvm]","","2026-07-28","passed","2026-07-28","","BudgetPeriodWindowTest[jvm]","com.georgeci.moneysurfer.domain.util.BudgetPeriodWindowTest",""
"","4","cancellation between batches aborts the pull[jvm]","","2026-07-28","passed","2026-07-28","","PullRemoteChangesUseCaseImplSpec[jvm]","com.georgeci.moneysurfer.data.sync.PullRemoteChangesUseCaseImplSpec",""
"","4","remote newer than local → take remote[jvm]","","2026-07-28","passed","2026-07-28","","LwwConflictResolverSpec[jvm]","com.georgeci.moneysurfer.sync.repository.LwwConflictResolverSpec",""
"","12","does nothing without a Firebase session[jvm]","","2026-07-28","passed","2026-07-28","","WorkspaceRefRegistrarSpec[jvm]","com.georgeci.moneysurfer.data.sync.WorkspaceRefRegistrarSpec",""
"","2","an ordinary transaction is a group of one and is not a split[jvm]","","2026-07-28","passed","2026-07-28","","TransactionSplitGroupTest[jvm]","com.georgeci.moneysurfer.domain.model.TransactionSplitGroupTest",""
"","0","two receipts stay two groups[jvm]","","2026-07-28","passed","2026-07-28","","TransactionSplitGroupTest[jvm]","com.georgeci.moneysurfer.domain.model.TransactionSplitGroupTest",""
"","36","saving a split writes one leg per line, sharing a split id[jvm]","","2026-07-28","passed","2026-07-28","","TransactionCreationSplitTest[jvm]","com.georgeci.moneysurfer.feature.transaction.creation.TransactionCreationSplitTest",""
