"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","mergeScope ChangedSinceLastSync above UploadOnly[jvm]","","Wed May 06 10:01:27 UTC 2026","passed","Wed May 06 10:01:27 UTC 2026","","SyncScopeSpec[jvm]","com.georgeci.moneysurfer.sync.api.SyncScopeSpec",""
"","15","rejects when invite not found[jvm]","","Wed May 06 14:44:58 UTC 2026","passed","Wed May 06 14:44:58 UTC 2026","","AcceptInviteUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.AcceptInviteUseCaseTest",""
"","0","onSyncCompleted is callable[jvm]","","Wed May 06 10:01:30 UTC 2026","passed","Wed May 06 10:01:30 UTC 2026","","SyncTelemetryNoOpSpec[jvm]","com.georgeci.moneysurfer.sync.telemetry.SyncTelemetryNoOpSpec",""
"","5","move expense from A to B unwinds A and applies B[jvm]","","Wed May 06 14:44:58 UTC 2026","passed","Wed May 06 14:44:58 UTC 2026","","CalculateBalanceDeltaTest[jvm]","com.georgeci.moneysurfer.domain.model.CalculateBalanceDeltaTest",""
"","14","markCompleted removes rows from pending()[jvm]","","Wed May 06 10:01:26 UTC 2026","passed","Wed May 06 10:01:26 UTC 2026","","PendingMutationQueueIntegrationIT[jvm]","com.georgeci.moneysurfer.integration.sync.PendingMutationQueueIntegrationIT",""
"","42","update blocked when clientVersionCode is missing on the resulting doc","","Wed May 06 14:43:49 UTC 2026","passed","Wed May 06 14:43:49 UTC 2026","","invites — update / delete","invites — update / delete update blocked when clientVersionCode is missing on the resulting doc",""
"","39","exposes id, status, steps, result via the SyncHandle interface[jvm]","","Wed May 06 10:01:29 UTC 2026","passed","Wed May 06 10:01:29 UTC 2026","","SyncHandleImplSpec[jvm]","com.georgeci.moneysurfer.sync.coordinator.SyncHandleImplSpec",""
"","7","no-op when hasUsedDemo is false (real-account-only flow)[jvm]","","Wed May 06 14:44:59 UTC 2026","passed","Wed May 06 14:44:59 UTC 2026","","WipeDemoDataUseCaseSpec[jvm]","com.georgeci.moneysurfer.domain.usecase.WipeDemoDataUseCaseSpec",""
"","1","ConflictMetadata exposes its fields[jvm]","","Wed May 06 10:01:29 UTC 2026","passed","Wed May 06 10:01:29 UTC 2026","","ConflictResolverSpec[jvm]","com.georgeci.moneysurfer.sync.repository.ConflictResolverSpec",""
"","13","setCursor stores Instant — cursor returns the same value back[jvm]","","Wed May 06 10:01:04 UTC 2026","passed","Wed May 06 10:01:04 UTC 2026","","SyncMetaRepositoryImplSpec[jvm]","com.georgeci.moneysurfer.data.sync.SyncMetaRepositoryImplSpec",""
"","39","invitee can decline by email match (no targetUserId on doc)","","Wed May 06 14:43:49 UTC 2026","passed","Wed May 06 14:43:49 UTC 2026","","invites — update / delete","invites — update / delete invitee can decline by email match (no targetUserId on doc)",""
"","1","EmulatorClientSmokeSpec[jvm]","","Wed May 06 10:00:50 UTC 2026","passed","Wed May 06 10:00:50 UTC 2026","","Gradle Test Run :sync-surfer:jvmTest[jvm]","Gradle Test Run :sync-surfer:jvmTest",""
"","13","every SyncScope variant currently uses null workspace filter (cross-workspace push)[jvm]","","Wed May 06 10:01:29 UTC 2026","passed","Wed May 06 10:01:29 UTC 2026","","PendingMutationQueueImplSpec[jvm]","com.georgeci.moneysurfer.sync.internal.repository.PendingMutationQueueImplSpec",""
"","14","enqueue stores entity with PENDING status and roundtrips fields[jvm]","","Wed May 06 10:01:29 UTC 2026","passed","Wed May 06 10:01:29 UTC 2026","","PendingMutationQueueImplSpec[jvm]","com.georgeci.moneysurfer.sync.internal.repository.PendingMutationQueueImplSpec",""
"","1","missing local row → take remote[jvm]","","Wed May 06 10:01:29 UTC 2026","passed","Wed May 06 10:01:29 UTC 2026","","LwwConflictResolverSpec[jvm]","com.georgeci.moneysurfer.sync.repository.LwwConflictResolverSpec",""
"","314","unauthenticated user can read app config (force-update gate)","","Wed May 06 14:43:44 UTC 2026","passed","Wed May 06 14:43:44 UTC 2026","","appConfig/{docId}","appConfig/{docId} unauthenticated user can read app config (force-update gate)",""
"","3","enqueueUpsert generates a unique id per call[jvm]","","Wed May 06 10:01:29 UTC 2026","passed","Wed May 06 10:01:29 UTC 2026","","OutboxEnqueuerImplSpec[jvm]","com.georgeci.moneysurfer.sync.repository.OutboxEnqueuerImplSpec",""
"","24","recipient can collection-group query by email","","Wed May 06 14:43:48 UTC 2026","passed","Wed May 06 14:43:48 UTC 2026","","invites — read","invites — read recipient can collection-group query by email",""
