"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","create expense decrements cache by amount[jvm]","","Wed May 06 14:44:58 UTC 2026","passed","Wed May 06 14:44:58 UTC 2026","","ApplyTransactionChangeUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.ApplyTransactionChangeUseCaseTest",""
"","169","format positive amount in USD with US locale[jvm]","","Wed May 06 14:44:57 UTC 2026","passed","Wed May 06 14:44:57 UTC 2026","","MoneyFormatterTest[jvm]","com.georgeci.moneysurfer.domain.MoneyFormatterTest",""
"","1","rejects when email already an active member[jvm]","","Wed May 06 14:44:59 UTC 2026","passed","Wed May 06 14:44:59 UTC 2026","","SendInviteUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.SendInviteUseCaseTest",""
"","10","UploadOnly scope skips pull and recalc[jvm]","","Wed May 06 10:01:28 UTC 2026","passed","Wed May 06 10:01:28 UTC 2026","","SyncCoordinatorImplSpec[jvm]","com.georgeci.moneysurfer.sync.coordinator.SyncCoordinatorImplSpec",""
"","8","markInFlight excludes rows from pending() but markFailed brings them back[jvm]","","Wed May 06 10:01:26 UTC 2026","passed","Wed May 06 10:01:26 UTC 2026","","PendingMutationQueueIntegrationIT[jvm]","com.georgeci.moneysurfer.integration.sync.PendingMutationQueueIntegrationIT",""
"","20","unauthenticated user is denied","","Wed May 06 14:48:14 UTC 2026","passed","Wed May 06 14:48:14 UTC 2026","","users/{uid}","users/{uid} unauthenticated user is denied",""
"","25","rejects demoting last OWNER[jvm]","","Wed May 06 14:44:58 UTC 2026","passed","Wed May 06 14:44:59 UTC 2026","","ChangeMemberRoleUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.ChangeMemberRoleUseCaseTest",""
"","1","ProjectionSummary copy preserves equality semantics[jvm]","","Wed May 06 10:01:29 UTC 2026","passed","Wed May 06 10:01:29 UTC 2026","","ProjectionSpec[jvm]","com.georgeci.moneysurfer.sync.projection.ProjectionSpec",""
"","10","setCursor inserts a fresh row when none exists[jvm]","","Wed May 06 10:01:29 UTC 2026","passed","Wed May 06 10:01:29 UTC 2026","","SyncMetaRepositoryImplSpec[jvm]","com.georgeci.moneysurfer.sync.internal.repository.SyncMetaRepositoryImplSpec",""
"","63","from wraps single request as merged with one child[jvm]","","Wed May 06 10:01:28 UTC 2026","passed","Wed May 06 10:01:28 UTC 2026","","MergedSyncRequestSpec[jvm]","com.georgeci.moneysurfer.sync.coordinator.MergedSyncRequestSpec",""
"","62","UnsupportedAppVersion preserves message and is not retryable[jvm]","","Wed May 06 10:01:27 UTC 2026","passed","Wed May 06 10:01:27 UTC 2026","","SyncErrorSpec[jvm]","com.georgeci.moneysurfer.sync.api.SyncErrorSpec",""
"","47","member can create + read in categories","","Wed May 06 14:48:11 UTC 2026","passed","Wed May 06 14:48:11 UTC 2026","","member-gated entities (smoke for the rest)","member-gated entities (smoke for the rest) member can create + read in categories",""
"","6","matches by targetUserId when email differs[jvm]","","Wed May 06 14:44:58 UTC 2026","passed","Wed May 06 14:44:58 UTC 2026","","AcceptInviteUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.AcceptInviteUseCaseTest",""
"","19","owner can create a member row for someone else","","Wed May 06 14:48:13 UTC 2026","passed","Wed May 06 14:48:13 UTC 2026","","workspaces/{wid}/members/{uid}","workspaces/{wid}/members/{uid} owner can create a member row for someone else",""
"","111","format negative amount[jvm]","","Wed May 06 14:44:57 UTC 2026","passed","Wed May 06 14:44:57 UTC 2026","","MoneyFormatterTest[jvm]","com.georgeci.moneysurfer.domain.MoneyFormatterTest",""
"","31","user cannot update another user's document","","Wed May 06 14:48:14 UTC 2026","passed","Wed May 06 14:48:14 UTC 2026","","users/{uid}","users/{uid} user cannot update another user's document",""
"","24","insert in demo session writes DAO but skips outbox[jvm]","","Wed May 06 10:01:03 UTC 2026","passed","Wed May 06 10:01:03 UTC 2026","","WorkspaceMemberRepositoryDualWriteSpec[jvm]","com.georgeci.moneysurfer.data.repository.WorkspaceMemberRepositoryDualWriteSpec",""
"","2","all counters compose into one summary[jvm]","","Wed May 06 10:01:28 UTC 2026","passed","Wed May 06 10:01:28 UTC 2026","","SyncSummaryBuilderSpec[jvm]","com.georgeci.moneysurfer.sync.api.SyncSummaryBuilderSpec",""
"","3","clearScope removes only rows for the requested workspace[jvm]","","Wed May 06 10:01:29 UTC 2026","passed","Wed May 06 10:01:29 UTC 2026","","SyncMetaRepositoryImplSpec[jvm]","com.georgeci.moneysurfer.sync.internal.repository.SyncMetaRepositoryImplSpec",""
"","4","balanceImpact uses abs(money) so legacy signed money still produces correct sign[jvm]","","Wed May 06 14:44:58 UTC 2026","passed","Wed May 06 14:44:58 UTC 2026","","BalanceImpactTest[jvm]","com.georgeci.moneysurfer.domain.model.BalanceImpactTest",""
"","4","empty history yields zero[jvm]","","Wed May 06 14:44:59 UTC 2026","passed","Wed May 06 14:44:59 UTC 2026","","RecalculateAccountBalanceUseCaseTest[jvm]","com.georgeci.moneysurfer.domain.usecase.RecalculateAccountBalanceUseCaseTest",""
